,Price,Prediction,Signal,Expected_Return,Signal_Strength,Regime,Volatility,SMA_50,SMA_200
713,409.34,405.6910531502962,0,-0.008914220085268354,0.008914220085268354,sideways,0.01580094686753592,413.575,371.27385000000004
714,410.54,405.75461888432505,0,-0.011656309045829798,0.011656309045829798,sideways,0.015786913000376587,413.63620000000003,371.601
715,412.32,405.6653555315733,0,-0.016139514135687528,0.016139514135687528,sideways,0.01557882606685957,413.7282,371.90770000000003
716,414.74,406.28782490611076,0,-0.020379454824442426,0.020379454824442426,sideways,0.015384112817589479,413.75019999999995,372.29255000000006
717,413.72,407.20085999488833,0,-0.015757372148099424,0.015757372148099424,sideways,0.014743889188231708,413.7146,372.70754999999997
718,416.56,407.365683477819,0,-0.022072010087816875,0.022072010087816875,sideways,0.014814865751460432,413.7474,373.09850000000006
719,423.08,408.8400158685446,0,-0.033657899525988945,0.033657899525988945,sideways,0.015098587229234274,414.156,373.53430000000003
720,420.99,411.98053881049157,0,-0.02140065367231631,0.02140065367231631,sideways,0.014454554577423949,414.534,373.95754999999997
721,420.21,412.69263026088475,0,-0.017889554601545,0.017889554601545,sideways,0.014064959981818255,414.7554,374.4211
722,425.34,412.52611099600796,0,-0.030126226087346636,0.030126226087346636,sideways,0.014221791887891758,415.13779999999997,374.9145
723,429.04,414.16817578792575,0,-0.03466302492092642,0.03466302492092642,sideways,0.013938459595382077,415.6282,375.42079999999993
724,430.52,416.1347284552455,0,-0.03341371259117918,0.03341371259117918,sideways,0.013937762686890846,415.93299999999994,375.92285
725,427.0,417.59756213992836,0,-0.02201976079642071,0.02201976079642071,sideways,0.012686304249833238,416.171,376.42760000000004
726,430.16,417.3366073873639,0,-0.02981075091276757,0.02981075091276757,sideways,0.012245686654700699,416.2698,376.96725
727,430.32,418.0037867051363,0,-0.02862105710834658,0.02862105710834658,sideways,0.011882721091057652,416.54780000000005,377.50419999999997
728,429.17,418.54223008424043,0,-0.024763543387840682,0.024763543387840682,sideways,0.008620577349648486,416.78479999999996,378.045
729,414.67,418.50562728315595,0,0.009249830668135938,0.009249830668135938,sideways,0.011929141267452377,416.65,378.49815
730,415.13,413.73132931411266,0,-0.0033692353862340447,0.0033692353862340447,sideways,0.011877505001430639,416.448,378.9645
731,413.52,411.32708228200676,0,-0.005303051165586248,0.005303051165586248,sideways,0.010965239536051148,416.131,379.43010000000004
732,416.07,410.0440406170488,0,-0.014483042235564242,0.014483042235564242,sideways,0.010386589624430209,415.8776,379.92605000000003
733,424.01,410.414092848897,0,-0.032065062501127346,0.032065062501127346,sideways,0.01087525793410297,415.90060000000005,380.4637
734,424.52,413.5629903447628,0,-0.02581034970139731,0.02581034970139731,sideways,0.010872818171698804,415.958,380.9769
735,423.85,415.15690797388555,0,-0.02050983136985837,0.02050983136985837,sideways,0.01087870741848979,416.0064,381.48384999999996
736,427.87,415.48723325252536,0,-0.028940488343362814,0.028940488343362814,sideways,0.010985745521715504,416.14939999999996,381.9882
737,432.68,416.66238405227665,0,-0.03701954319063362,0.03701954319063362,sideways,0.01114418932657804,416.31159999999994,382.55175
738,441.06,418.41813797920946,0,-0.05133510638187671,0.05133510638187671,sideways,0.011747916825670026,416.704,383.14214999999996
739,441.58,421.40343817293643,0,-0.04569174742303445,0.04569174742303445,sideways,0.011362293500951392,417.12659999999994,383.73154999999997
740,442.57,423.27859471559526,0,-0.04358950060872796,0.04358950060872796,sideways,0.011237434688596984,417.62039999999996,384.30235
741,448.37,424.46437676370147,0,-0.053316732244125475,0.053316732244125475,sideways,0.01142428005550681,418.07740000000007,384.90025
742,446.34,426.4829312366247,0,-0.044488660580219684,0.044488660580219684,sideways,0.011350973490995203,418.51240000000007,385.49315
743,445.7,427.1214583617449,0,-0.04168396149485103,0.04168396149485103,sideways,0.011284455645762652,418.90079999999995,386.07835
744,449.78,427.40011446893214,0,-0.04975740480027531,0.04975740480027531,bull,0.011395435882797515,419.43120000000005,386.6595
745,447.67,428.596084253192,0,-0.042607089478428395,0.042607089478428395,bull,0.011253330923418589,419.82599999999996,387.23345
746,450.95,428.903816498518,0,-0.04888831023723696,0.04888831023723696,bull,0.011251629868315112,420.407,387.83865000000003
747,452.16,429.732127712369,0,-0.04960162837851873,0.04960162837851873,bull,0.011241315856902015,421.1774,388.42810000000003
748,452.85,430.45432210981846,0,-0.04945495835305633,0.04945495835305633,bull,0.011177898461850565,421.9428,389.00265
749,446.95,430.76240655601026,0,-0.036217906799395294,0.036217906799395294,bull,0.008164560721636722,422.645,389.57854999999995
750,456.73,429.72750996768474,0,-0.05912134090669603,0.05912134090669603,bull,0.009076354143594069,423.69419999999997,390.18190000000004
751,459.28,430.95820414841177,0,-0.06166564155109782,0.06166564155109782,bull,0.008842388127744188,424.89740000000006,390.7848
752,460.77,432.0987479519844,0,-0.062224650146527685,0.062224650146527685,bull,0.00885142809731154,426.0936,391.43755
753,467.56,432.8075326275826,0,-0.07432728927285784,0.07432728927285784,bull,0.008539199383271485,427.29339999999996,392.13005000000004
754,466.24,434.31290435016155,0,-0.06847781325033987,0.06847781325033987,bull,0.008678132148987818,428.43700000000007,392.818
755,459.54,434.8155732524395,0,-0.05380255635540002,0.05380255635540002,bull,0.00959119038454535,429.64700000000005,393.51185000000004
756,466.25,433.9054731708765,0,-0.06937163931179299,0.06937163931179299,bull,0.009808346284790123,430.84560000000005,394.24545000000006
757,454.7,434.5809422534704,0,-0.04424688310211032,0.04424688310211032,bull,0.01161581044822934,431.89459999999997,394.9339
758,453.55,433.1918489944935,0,-0.04488623306252122,0.04488623306252122,bull,0.010960622299164531,433.17900000000003,395.61395000000005
759,453.96,432.27666156709194,0,-0.047764865699418554,0.047764865699418554,bull,0.01096115842675372,434.35940000000005,396.32305
760,449.52,432.4652064305544,0,-0.03794001061008535,0.03794001061008535,bull,0.011240994692766142,435.39300000000003,397.00669999999997
761,443.52,431.8209266912937,0,-0.02637778072850438,0.02637778072850438,bull,0.011278005590476162,436.13020000000006,397.6561
762,440.37,430.5151745927334,0,-0.02237851217673006,0.02237851217673006,bull,0.01134112040715642,436.6668,398.2792
763,437.11,429.4219039720297,0,-0.01758846978556951,0.01758846978556951,bull,0.011441980499020015,437.2222,398.85574999999994
764,442.94,428.24452256679535,0,-0.033177128805717805,0.033177128805717805,bull,0.01167159064957723,437.87019999999995,399.5035
765,444.85,429.04665351629257,0,-0.03552511292279972,0.03552511292279972,bull,0.011683218290106477,438.52079999999995,400.13295
766,428.9,430.0876418751478,0,0.0027690414435715713,0.0027690414435715713,sideways,0.0139744637888486,438.80400000000003,400.68065
767,418.4,426.906485388875,1,0.02033098802312389,0.02033098802312389,sideways,0.014751851675146284,438.8976,401.13635
768,425.27,422.1918593776226,0,-0.007238085504214644,0.007238085504214644,bull,0.015395077769426615,439.07179999999994,401.6136
769,426.73,421.77877994000914,0,-0.011602699739860974,0.011602699739860974,bull,0.015271577551775562,439.14480000000003,402.1053
770,422.92,421.9914440405369,0,-0.0021955829931502337,0.0021955829931502337,bull,0.01423311544139712,439.18339999999995,402.5578
771,418.35,421.0706213992834,0,0.006503218356121434,0.006503218356121434,sideways,0.014139512369463644,439.14619999999996,402.99375
772,417.11,419.4350527566672,0,0.005574195671806387,0.005574195671806387,sideways,0.014026851489464033,438.98159999999996,403.44065
773,408.49,417.95156966567043,1,0.023162304256335343,0.023162304256335343,sideways,0.01365106503761068,438.57059999999996,403.81989999999996
774,395.15,414.09253739088774,1,0.047937586716152766,0.047937586716152766,sideways,0.014794070492173737,437.8632,404.13535
775,399.61,406.6345405694843,0,0.01757849045190125,0.01757849045190125,sideways,0.015327517125643597,437.3154,404.48285000000004
776,398.43,404.65149968385697,0,0.015615038234713656,0.015615038234713656,sideways,0.01451557932545458,436.68080000000003,404.81839999999994
777,402.69,403.4661415812373,0,0.0019273922402774134,0.0019273922402774134,sideways,0.014489952488808648,436.1282,405.19849999999997
778,406.02,404.6148903605342,0,-0.003460690703575596,0.003460690703575596,sideways,0.014821691295691814,435.66519999999997,405.58200000000005
779,406.81,406.35919123709203,0,-0.0011081555588799887,0.0011081555588799887,sideways,0.014846873362657572,435.508,405.9634
780,414.01,406.7744817134738,0,-0.017476675168537476,0.017476675168537476,sideways,0.015665412073288688,435.48560000000003,406.33009999999996
781,416.86,409.0589021843672,0,-0.0187139514840302,0.0187139514840302,sideways,0.015682447036469267,435.5524,406.77494999999993
782,421.03,410.8810981523991,0,-0.02410493752844425,0.02410493752844425,sideways,0.01591040507401179,435.65160000000003,407.23105
783,418.47,412.74479512244466,0,-0.013681279130057997,0.013681279130057997,sideways,0.015890034772081476,435.54079999999993,407.63685
784,421.53,412.8579690006375,0,-0.020572749269002086,0.020572749269002086,sideways,0.015637953094710073,435.481,408.05395
785,424.8,414.06229377210144,-1,-0.02527708622386669,0.02527708622386669,sideways,0.015733965011831743,435.5,408.44759999999997
